StudyNo.,SRA,Study,Species,Amplicon,Layout,Approximated Avg Spot Length,Region,Country,Substrate,SAMN,Latitude,Longitude,Packaging,Raw/RTE/Environment,Time,Lactate Dose,PAA,Study Code,Storage Days,Storage Temperature,Season
YL30,SRR9040869,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618110,42.92 N ,122.34 E,Vacuum,Raw,,,,K-0W-3,,,
YL30,SRR9040870,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618109,42.92 N ,122.34 E,Vacuum,Raw,,,,K-0W-2,,,
YL30,SRR9040871,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618116,42.92 N ,122.34 E,Vacuum,Raw,,,,K-3W-4,,,
YL30,SRR9040872,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618115,42.92 N ,122.34 E,Vacuum,Raw,,,,K-3W-3,,,
YL30,SRR9040873,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618114,42.92 N ,122.34 E,Vacuum,Raw,,,,K-3W-2,,,
YL30,SRR9040874,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618113,42.92 N ,122.34 E,Vacuum,Raw,,,,K-0W-6,,,
YL30,SRR9040875,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618164,37.64 N ,117.58 E,Vacuum,Raw,,,,Y-12W-1,,,
YL30,SRR9040876,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618163,37.64 N ,117.58 E,Vacuum,Raw,,,,Y-9W-10,,,
YL30,SRR9040877,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618128,42.92 N ,122.34 E,Vacuum,Raw,,,,K-9W-6,,,
YL30,SRR9040878,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618127,42.92 N ,122.34 E,Vacuum,Raw,,,,K-9W-5,,,
YL30,SRR9040879,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618176,37.64 N ,117.58 E,Vacuum,Raw,,,,Y-20W-5,,,
YL30,SRR9040880,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618165,37.64 N ,117.58 E,Vacuum,Raw,,,,Y-12W-4,,,
YL30,SRR9040881,30,Beef,V3-V4,Paired,593,East Asia,China,Beef loins,SAMN11618120,42.92 N ,122.34 E,Vacuum,Raw,,,,K-6W-3,,,
YL30,SRR9040882,30,Beef,V3-V4,Paired,593,East Asia,China,Beef loins,SAMN11618119,42.92 N ,122.34 E,Vacuum,Raw,,,,K-6W-2,,,
YL30,SRR9040883,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618122,42.92 N ,122.34 E,Vacuum,Raw,,,,K-6W-5,,,
YL30,SRR9040884,30,Beef,V3-V4,Paired,593,East Asia,China,Beef loins,SAMN11618121,42.92 N ,122.34 E,Vacuum,Raw,,,,K-6W-4,,,
YL30,SRR9040885,30,Beef,V3-V4,Paired,593,East Asia,China,Beef loins,SAMN11618124,42.92 N ,122.34 E,Vacuum,Raw,,,,K-9W-2,,,
YL30,SRR9040886,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618123,42.92 N ,122.34 E,Vacuum,Raw,,,,K-6W-6,,,
YL30,SRR9040887,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618126,42.92 N ,122.34 E,Vacuum,Raw,,,,K-9W-4,,,
YL30,SRR9040888,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618125,42.92 N ,122.34 E,Vacuum,Raw,,,,K-9W-3,,,
YL30,SRR9040889,30,Beef,V3-V4,Paired,593,East Asia,China,Beef loins,SAMN11618142,42.92 N ,122.34 E,Vacuum,Raw,,,,K-20W-5,,,
YL30,SRR9040890,30,Beef,V3-V4,Paired,593,East Asia,China,Beef loins,SAMN11618141,42.92 N ,122.34 E,Vacuum,Raw,,,,K-20W-4,,,
YL30,SRR9040891,30,Beef,V3-V4,Paired,593,East Asia,China,Beef loins,SAMN11618140,42.92 N ,122.34 E,Vacuum,Raw,,,,K-20W-3,,,
YL30,SRR9040892,30,Beef,V3-V4,Paired,593,East Asia,China,Beef loins,SAMN11618139,42.92 N ,122.34 E,Vacuum,Raw,,,,K-20W-2,,,
YL30,SRR9040893,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618146,37.64 N ,117.58 E,Vacuum,Raw,,,,Y-0W-5,,,
YL30,SRR9040894,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618145,37.64 N ,117.58 E,Vacuum,Raw,,,,Y-0W-4,,,
YL30,SRR9040895,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618144,37.64 N ,117.58 E,Vacuum,Raw,,,,Y-0W-1,,,
YL30,SRR9040896,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618143,42.92 N ,122.34 E,Vacuum,Raw,,,,K-20W-6,,,
YL30,SRR9040897,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618162,37.64 N ,117.58 E,Vacuum,Raw,,,,Y-9W-9,,,
YL30,SRR9040898,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618148,37.64 N ,117.58 E,Vacuum,Raw,,,,Y-0W-10,,,
YL30,SRR9040899,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618147,37.64 N ,117.58 E,Vacuum,Raw,,,,Y-0W-9,,,
YL30,SRR9040900,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618168,37.64 N ,117.58 E,Vacuum,Raw,,,,Y-12W-10,,,
YL30,SRR9040901,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618167,37.64 N ,117.58 E,Vacuum,Raw,,,,Y-12W-9,,,
YL30,SRR9040902,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618161,37.64 N ,117.58 E,Vacuum,Raw,,,,Y-9W-5,,,
YL30,SRR9040903,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618166,37.64 N ,117.58 E,Vacuum,Raw,,,,Y-12W-5,,,
YL30,SRR9040904,30,Beef,V3-V4,Paired,594,East Asia,China,Beef loins,SAMN11618159,37.64 N ,117.58 E,Vacuum,Raw,,,,Y-9W-1,,,
SR31,ERR2272989,31,Pork,V3-V4,Paired,525,Europe,France,Sealed packs of cooked ham,SAMEA104551516,,,50N2/50CO2,RTE,,,,Spoiled rejected samples of sliced cooked ham in MAP,24,,
SR31,ERR2272990,31,Pork,V3-V4,Paired,522,Europe,France,Sealed packs of cooked ham,SAMEA104551518,,,50N2/50CO2,RTE,,,,Sliced cooked ham in MAP end of the shelf life after storage at 7°C,30,,
SR31,ERR2272991,31,Pork,V3-V4,Paired,449,Europe,France,Sealed packs of cooked ham,SAMEA104551517,,,50N2/50CO2,RTE,,,,Sliced cooked ham in MAP starting shelf life,4,,
SR31,ERR2272992,31,Pork,V3-V4,Paired,530,Europe,France,Sealed packs of cooked ham,SAMEA104551515,,,50N2/50CO2,RTE,,,,Sliced cooked ham in MAP end of the shelf life after storage at 7°C,28,,
SR31,ERR2272993,31,Pork,V3-V4,Paired,484,Europe,France,Sealed packs of cooked ham,SAMEA104551514,,,50N2/50CO2,RTE,,,,Sliced cooked ham in MAP starting shelf life,7,,
SR31,ERR2272994,31,Pork,V3-V4,Paired,519,Europe,France,Sealed packs of cooked ham,SAMEA104551496,,,50N2/50CO2,RTE,,,,Spoiled rejected samples of sliced cooked ham in MAP,32,,
SR31,ERR2272995,31,Pork,V3-V4,Paired,531,Europe,Italy,Sealed packs of cooked ham,SAMEA104551520,,,45N2/55CO2,RTE,,,,Sliced cooked ham in MAP end of the shelf life after storage at 7°C,32,,
SR31,ERR2272996,31,Pork,V3-V4,Paired,507,Europe,Italy,Sealed packs of cooked ham,SAMEA104551519,,,45N2/55CO2,RTE,,,,Sliced cooked ham in MAP starting shelf life,3,,
SR31,ERR2272997,31,Pork,V3-V4,Paired,531,Europe,Italy,Sealed packs of cooked ham,SAMEA104551507,,,45N2/55CO2,RTE,,,,Sliced cooked ham in MAP end of the shelf life after storage at 7°C,31,,
SR31,ERR2272998,31,Pork,V3-V4,Paired,503,Europe,Italy,Sealed packs of cooked ham,SAMEA104551506,,,45N2/55CO2,RTE,,,,Sliced cooked ham in MAP starting shelf life,7,,
SR31,ERR2272999,31,Pork,V3-V4,Paired,516,Europe,Italy,Sealed packs of cooked ham,SAMEA104551522,,,55N2/45CO2,RTE,,,,Sliced cooked ham in MAP end of the shelf life after storage at 7°C,30,,
SR31,ERR2273000,31,Pork,V3-V4,Paired,486,Europe,Italy,Sealed packs of cooked ham,SAMEA104551521,,,55N2/45CO2,RTE,,,,Sliced cooked ham in MAP starting shelf life,5,,
SR31,ERR2273001,31,Pork,V3-V4,Paired,524,Europe,Italy,Sealed packs of cooked ham,SAMEA104551509,,,55N2/45CO2,RTE,,,,Sliced cooked ham in MAP end of the shelf life after storage at 7°C,32,,
SR31,ERR2273002,31,Pork,V3-V4,Paired,487,Europe,Italy,Sealed packs of cooked ham,SAMEA104551508,,,55N2/45CO2,RTE,,,,Sliced cooked ham in MAP starting shelf life,8,,
SR31,ERR2273003,31,Pork,V3-V4,Paired,527,Europe,Spain,Sealed packs of cooked ham,SAMEA104551524,,,80N2/20CO2,RTE,,,,Sliced cooked ham in MAP end of the shelf life after storage at 7°C,44,,
SR31,ERR2273004,31,Pork,V3-V4,Paired,455,Europe,Spain,Sealed packs of cooked ham,SAMEA104551523,,,80N2/20CO2,RTE,,,,Sliced cooked ham in MAP starting shelf life,4,,
SR31,ERR2273005,31,Pork,V3-V4,Paired,510,Europe,Spain,Sealed packs of cooked ham,SAMEA104551504,,,80N2/20CO2,RTE,,,,Sliced cooked ham in MAP end of the shelf life after storage at 7°C,45,,
SR31,ERR2273006,31,Pork,V3-V4,Paired,482,Europe,Spain,Sealed packs of cooked ham,SAMEA104551503,,,80N2/20CO2,RTE,,,,Sliced cooked ham in MAP starting shelf life,10,,
SR31,ERR2273007,31,Pork,V3-V4,Paired,519,Europe,Spain,Sealed packs of cooked ham,SAMEA104551505,,,80N2/20CO2,RTE,,,,Spoiled rejected samples of sliced cooked ham in MAP,49,,
SR31,ERR2273008,31,Pork,V3-V4,Paired,503,Europe,Germany,Sealed packs of cooked ham,SAMEA104551526,,,80N2/20CO2,RTE,,,,Sliced cooked ham in MAP end of the shelf life after storage at 7°C,24,,
SR31,ERR2273009,31,Pork,V3-V4,Paired,487,Europe,Germany,Sealed packs of cooked ham,SAMEA104551525,,,80N2/20CO2,RTE,,,,Sliced cooked ham in MAP starting shelf life,11,,
SR31,ERR2273010,31,Pork,V3-V4,Paired,516,Europe,Germany,Sealed packs of cooked ham,SAMEA104551511,,,80N2/20CO2,RTE,,,,Sliced cooked ham in MAP end of the shelf life after storage at 7°C,17,,
SR31,ERR2273011,31,Pork,V3-V4,Paired,495,Europe,Germany,Sealed packs of cooked ham,SAMEA104551510,,,80N2/20CO2,RTE,,,,Sliced cooked ham in MAP starting shelf life,2,,
SR31,ERR2273012,31,Pork,V3-V4,Paired,526,Europe,France,Sealed packs of cooked ham,SAMEA104551528,,,80N2/20CO2,RTE,,,,Sliced cooked ham in MAP end of the shelf life after storage at 7°C,29,,
SR31,ERR2273013,31,Pork,V3-V4,Paired,524,Europe,France,Sealed packs of cooked ham,SAMEA104551527,,,80N2/20CO2,RTE,,,,Sliced cooked ham in MAP starting shelf life,2,,
SR31,ERR2273014,31,Pork,V3-V4,Paired,516,Europe,France,Sealed packs of cooked ham,SAMEA104551502,,,80N2/20CO2,RTE,,,,Spoiled rejected samples of sliced cooked ham in MAP,25,,
SR31,ERR2273015,31,Pork,V3-V4,Paired,513,Europe,France,Sealed packs of cooked ham,SAMEA104551498,,,50N2/50CO2,RTE,,,,Sliced cooked ham in MAP end of the shelf life after storage at 7°C,28,,
SR31,ERR2273016,31,Pork,V3-V4,Paired,507,Europe,France,Sealed packs of cooked ham,SAMEA104551497,,,50N2/50CO2,RTE,,,,Sliced cooked ham in MAP starting shelf life,7,,
SR31,ERR2273017,31,Pork,V3-V4,Paired,517,Europe,Poland,Sealed packs of cooked ham,SAMEA104551513,,,80N2/20CO2,RTE,,,,Sliced cooked ham in MAP end of the shelf life after storage at 7°C,23,,
SR31,ERR2273018,31,Pork,V3-V4,Paired,506,Europe,Poland,Sealed packs of cooked ham,SAMEA104551512,,,80N2/20CO2,RTE,,,,Sliced cooked ham in MAP starting shelf life,3,,
SR31,ERR2273019,31,Pork,V3-V4,Paired,523,Europe,Austria,Sealed packs of cooked ham,SAMEA104551500,,,70N2/30CO2,RTE,,,,Sliced cooked ham in MAP end of the shelf life after storage at 7°C,28,,
SR31,ERR2273020,31,Pork,V3-V4,Paired,496,Europe,Austria,Sealed packs of cooked ham,SAMEA104551499,,,70N2/30CO2,RTE,,,,Sliced cooked ham in MAP starting shelf life,2,,
SR31,ERR2273021,31,Pork,V3-V4,Paired,522,Europe,Germany,Sealed packs of cooked ham,SAMEA104551501,,,80N2/20CO2,RTE,,,,Spoiled rejected samples of sliced cooked ham in MAP,21,,
YL32,ERR3427610,32,Pork,WGS,Paired,300,East Asia,China,Roast Pork,SAMEA5766973,23.129295,113.35,Packaged,RTE,,,,,,,
YL32,ERR3427611,32,Pork,WGS,Paired,300,East Asia,China,Roast Pork,SAMEA5766974,23.129295,113.35,Packaged,RTE,,,,,,,
YL32,ERR3427613,32,Pork,WGS,Paired,300,East Asia,China,Roast Pork,SAMEA5766976,23.129295,113.35,Packaged,RTE,,,,,,,
YL32,ERR3427616,32,Chicken,WGS,Paired,300,East Asia,China,Roast Chicken,SAMEA5766979,23.129295,113.35,Packaged,RTE,,,,,,,
YL32,ERR3427609,32,Pork,WGS,Paired,300,East Asia,China,Roast Pork,SAMEA5766972,23.129295,113.35,Packaged,RTE,,,,,,,
YL32,ERR3427612,32,Pork,WGS,Paired,300,East Asia,China,Roast Pork,SAMEA5766975,23.129295,113.35,Packaged,RTE,,,,,,,
YL32,ERR3427615,32,Duck ,WGS,Paired,300,East Asia,China,Roast Duck,SAMEA5766978,23.129295,113.35,Packaged,RTE,,,,,,,
EE33,ERR5330023,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330024,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330025,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330026,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330027,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330028,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330029,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330030,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330031,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330032,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330033,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330034,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330035,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330036,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330037,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330038,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330039,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330040,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330041,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330042,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330043,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330044,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330045,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330046,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330047,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8110763,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330048,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330049,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330050,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330051,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330052,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330053,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330054,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330055,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330056,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330057,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330058,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330059,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330060,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330061,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330062,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330063,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330064,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330065,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330066,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330067,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330068,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330069,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330070,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330071,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330072,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8110764,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330262,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330263,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330264,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330265,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330266,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330267,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330268,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330269,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330270,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330271,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330272,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330273,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330274,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330275,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330276,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330277,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330278,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330279,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330280,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330281,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330282,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330283,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330284,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330285,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330286,33,Beef,16S?,Paired,501,Oceania,New Zealand,Beef Carcass,SAMEA8113201,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330287,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8113202,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330288,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8113202,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330289,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8113202,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330290,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8113202,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330291,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8113202,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330292,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8113202,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330293,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8113202,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330294,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8113202,,,Anaerobic enrichment facility,Raw,,,,,,,
EE33,ERR5330295,33,Beef,16S?,Paired,501,Oceania,New Zealand,Rump steak,SAMEA8113202,,,Anaerobic enrichment facility,Raw,,,,,,,
